var,type,low,high,err
tmp,flt,5.000000000000000000000000000000e-01,9.999999999999998889776975374843e-01,1.015000000000000000000000000000e+02
tmp,flt,2.500000000000000000000000000000e-01,4.999999999999999444888487687422e-01,1.017500000000000000000000000000e+02
tmp,flt,1.250000000000000000000000000000e-01,2.499999999999999722444243843711e-01,1.018750000000000000000000000000e+02
tmp,flt,6.250000000000000000000000000000e-02,1.249999999999999861222121921855e-01,1.019375000000000000000000000000e+02
tmp,flt,3.125000000000000000000000000000e-02,6.249999999999999306110609609277e-02,1.019687500000000000000000000000e+02
tmp,flt,1.562500000000000000000000000000e-02,3.124999999999999653055304804639e-02,1.019843750000000000000000000000e+02
tmp,flt,7.812500000000000000000000000000e-03,1.562499999999999826527652402319e-02,1.019921875000000000000000000000e+02
tmp,flt,3.906250000000000000000000000000e-03,7.812499999999999132638262011596e-03,1.019960937500000000000000000000e+02
tmp,flt,1.953125000000000000000000000000e-03,3.906249999999999566319131005798e-03,1.019980468750000000000000000000e+02
tmp,flt,9.765625000000000000000000000000e-04,1.953124999999999783159565502899e-03,1.019990234375000000000000000000e+02
tmp,flt,4.882812500000000000000000000000e-04,9.765624999999998915797827514496e-04,1.019995117187500000000000000000e+02
tmp,flt,2.441406250000000000000000000000e-04,4.882812499999999457898913757248e-04,1.019997558593750000000000000000e+02
tmp,flt,1.220703125000000000000000000000e-04,2.441406249999999728949456878624e-04,1.019998779296875000000000000000e+02
tmp,flt,6.103515625000000000000000000000e-05,1.220703124999999864474728439312e-04,1.019999389648437500000000000000e+02
tmp,flt,3.051757812500000000000000000000e-05,6.103515624999999322373642196560e-05,1.019999694824218750000000000000e+02
tmp,flt,1.525878906250000000000000000000e-05,3.051757812499999661186821098280e-05,1.019999847412109375000000000000e+02
tmp,flt,7.629394531250000000000000000000e-06,1.525878906249999830593410549140e-05,1.019999923706054687500000000000e+02
tmp,flt,3.814697265625000000000000000000e-06,7.629394531249999152967052745700e-06,1.019999961853027343750000000000e+02
tmp,flt,1.907348632812500000000000000000e-06,3.814697265624999576483526372850e-06,1.019999980926513671875000000000e+02
tmp,flt,9.536743164062500000000000000000e-07,1.907348632812499788241763186425e-06,1.019999990463256835937500000000e+02
tmp,flt,4.768371582031250000000000000000e-07,9.536743164062498941208815932125e-07,1.019999995231628417968750000000e+02
tmp,flt,2.384185791015625000000000000000e-07,4.768371582031249470604407966062e-07,1.019999997615814208984375000000e+02
tmp,flt,1.192092895507812500000000000000e-07,2.384185791015624735302203983031e-07,1.019999998807907104492187500000e+02
tmp,flt,5.960464477539062500000000000000e-08,1.192092895507812367651101991516e-07,1.019999999403953552246093750000e+02
tmp,flt,2.980232238769531250000000000000e-08,5.960464477539061838255509957578e-08,1.019999999701976776123046875000e+02
tmp,flt,1.490116119384765625000000000000e-08,2.980232238769530919127754978789e-08,1.019999999850988388061523437500e+02
tmp,flt,7.450580596923828125000000000000e-09,1.490116119384765459563877489394e-08,1.019999999925494194030761718750e+02
tmp,flt,3.725290298461914062500000000000e-09,7.450580596923827297819387446972e-09,1.019999999962747097015380859375e+02
tmp,flt,1.862645149230957031250000000000e-09,3.725290298461913648909693723486e-09,1.019999999981373548507690429688e+02
tmp,flt,9.313225746154785156250000000000e-10,1.862645149230956824454846861743e-09,1.019999999990686774253845214844e+02
tmp,flt,4.656612873077392578125000000000e-10,9.313225746154784122274234308715e-10,1.019999999995343387126922607422e+02
tmp,flt,2.328306436538696289062500000000e-10,4.656612873077392061137117154358e-10,1.019999999997671693563461303711e+02
tmp,flt,1.164153218269348144531250000000e-10,2.328306436538696030568558577179e-10,1.019999999998835846781730651855e+02
tmp,flt,5.820766091346740722656250000000e-11,1.164153218269348015284279288589e-10,1.019999999999417923390865325928e+02
tmp,flt,2.910383045673370361328125000000e-11,5.820766091346740076421396442947e-11,1.019999999999708961695432662964e+02
tmp,flt,1.455191522836685180664062500000e-11,2.910383045673370038210698221474e-11,1.019999999999854480847716331482e+02
tmp,flt,7.275957614183425903320312500000e-12,1.455191522836685019105349110737e-11,1.019999999999927240423858165741e+02
tmp,flt,3.637978807091712951660156250000e-12,7.275957614183425095526745553684e-12,1.019999999999963620211929082870e+02
tmp,flt,1.818989403545856475830078125000e-12,3.637978807091712547763372776842e-12,1.019999999999981810105964541435e+02
tmp,flt,9.094947017729282379150390625000e-13,1.818989403545856273881686388421e-12,1.019999999999990905052982270718e+02
tmp,flt,4.547473508864641189575195312500e-13,9.094947017729281369408431942105e-13,1.019999999999995452526491135359e+02
tmp,flt,2.273736754432320594787597656250e-13,4.547473508864640684704215971052e-13,1.019999999999997726263245567679e+02
tmp,flt,1.136868377216160297393798828125e-13,2.273736754432320342352107985526e-13,1.019999999999998863131622783840e+02
tmp,flt,5.684341886080801486968994140625e-14,1.136868377216160171176053992763e-13,1.019999999999999431565811391920e+02
tmp,flt,2.842170943040400743484497070312e-14,5.684341886080800855880269963816e-14,1.019999999999999715782905695960e+02
tmp,flt,1.421085471520200371742248535156e-14,2.842170943040400427940134981908e-14,1.019999999999999857891452847980e+02
tmp,flt,6.600000000000000000000000000000e+01,1.020000000000000000000000000000e+02,1.020000000000000000000000000000e+02
tmp,flt,0.000000000000000000000000000000e+00,1.421085471520200213970067490954e-14,1.020000000000000000000000000000e+02

x,flt,0.000000000000000000000000000000e+00,1.000000000000000000000000000000e+01,1.000000000000000000000000000000e+01

