var,type,low,high,err
r,flt,9.536743164062500000000000000000e-07,1.907348632812499788241763186425e-06,1.985123176971940724220427876290e-11
r,flt,-1.907348632812499788241763186425e-06,-9.536743164062500000000000000000e-07,1.985123176971940724220427876290e-11
r,flt,1.907348632812500000000000000000e-06,3.814697265624999576483526372850e-06,1.985123176993116547901785384767e-11
r,flt,-3.814697265624999576483526372850e-06,-1.907348632812500000000000000000e-06,1.985123176993116547901785384767e-11
r,flt,3.814697265625000000000000000000e-06,7.629394531249999152967052745700e-06,1.985123177035468195264500401720e-11
r,flt,-7.629394531249999152967052745700e-06,-3.814697265625000000000000000000e-06,1.985123177035468195264500401720e-11
r,flt,7.629394531250000000000000000000e-06,1.525878906249999830593410549140e-05,1.985123177120171489989930435627e-11
r,flt,-1.525878906249999830593410549140e-05,-7.629394531250000000000000000000e-06,1.985123177120171489989930435627e-11
r,flt,1.525878906250000000000000000000e-05,3.051757812499999661186821098280e-05,1.985123177289578079440790503440e-11
r,flt,-3.051757812499999661186821098280e-05,-1.525878906250000000000000000000e-05,1.985123177289578079440790503440e-11
r,flt,3.051757812500000000000000000000e-05,6.103515624999999322373642196560e-05,1.985123177628391258342510639068e-11
r,flt,-6.103515624999999322373642196560e-05,-3.051757812500000000000000000000e-05,1.985123177628391258342510639068e-11
r,flt,6.103515625000000000000000000000e-05,1.220703124999999864474728439312e-04,1.985123178306017616145950910322e-11
r,flt,-1.220703124999999864474728439312e-04,-6.103515625000000000000000000000e-05,1.985123178306017616145950910322e-11
r,flt,1.220703125000000000000000000000e-04,2.441406249999999728949456878624e-04,1.985123179661270331752831452832e-11
r,flt,-2.441406249999999728949456878624e-04,-1.220703125000000000000000000000e-04,1.985123179661270331752831452832e-11
r,flt,2.441406250000000000000000000000e-04,4.882812499999999457898913757248e-04,1.985123182371775762966592537850e-11
r,flt,-4.882812499999999457898913757248e-04,-2.441406250000000000000000000000e-04,1.985123182371775762966592537850e-11
r,flt,4.882812500000000000000000000000e-04,9.765624999999998915797827514496e-04,1.985123187792786625394114707888e-11
r,flt,-9.765624999999998915797827514496e-04,-4.882812500000000000000000000000e-04,1.985123187792786625394114707888e-11
r,flt,9.765625000000000000000000000000e-04,1.953124999999999783159565502899e-03,1.985123198634808350249159047962e-11
r,flt,-1.953124999999999783159565502899e-03,-9.765625000000000000000000000000e-04,1.985123198634808350249159047962e-11
r,flt,1.953125000000000000000000000000e-03,3.906249999999999566319131005798e-03,1.985123220318851799959247728111e-11
r,flt,-3.906249999999999566319131005798e-03,-1.953125000000000000000000000000e-03,1.985123220318851799959247728111e-11
r,flt,3.906250000000000000000000000000e-03,7.812499999999999132638262011596e-03,1.985123263686938699379425088409e-11
r,flt,-7.812499999999999132638262011596e-03,-3.906250000000000000000000000000e-03,1.985123263686938699379425088409e-11
r,flt,7.812500000000000000000000000000e-03,1.562499999999999826527652402319e-02,1.985123350423112498219779809006e-11
r,flt,-1.562499999999999826527652402319e-02,-7.812500000000000000000000000000e-03,1.985123350423112498219779809006e-11
r,flt,1.562500000000000000000000000000e-02,3.124999999999999653055304804639e-02,1.985123523895460095900489250198e-11
r,flt,-3.124999999999999653055304804639e-02,-1.562500000000000000000000000000e-02,1.985123523895460095900489250198e-11
r,flt,3.125000000000000000000000000000e-02,6.249999999999999306110609609277e-02,1.985123870840155291261908132583e-11
r,flt,-6.249999999999999306110609609277e-02,-3.125000000000000000000000000000e-02,1.985123870840155291261908132583e-11
r,flt,6.250000000000000000000000000000e-02,1.249999999999999861222121921855e-01,1.985124564729545681984745897353e-11
r,flt,-1.249999999999999861222121921855e-01,-6.250000000000000000000000000000e-02,1.985124564729545681984745897353e-11
r,flt,1.250000000000000000000000000000e-01,2.499999999999999722444243843711e-01,1.985125952508326463430421426892e-11
r,flt,-2.499999999999999722444243843711e-01,-1.250000000000000000000000000000e-01,1.985125952508326463430421426892e-11
r,flt,2.500000000000000000000000000000e-01,4.999999999999999444888487687422e-01,1.985128728065888026321772485971e-11
r,flt,-4.999999999999999444888487687422e-01,-2.500000000000000000000000000000e-01,1.985128728065888026321772485971e-11
r,flt,5.000000000000000000000000000000e-01,9.999999999999998889776975374843e-01,1.985134279181011152104474604130e-11
r,flt,-9.999999999999998889776975374843e-01,-5.000000000000000000000000000000e-01,1.985134279181011152104474604130e-11
r,flt,1.000000000000000000000000000000e+00,1.999999999999999777955395074969e+00,1.985323017095197428716346621513e-11
r,flt,-1.999999999999999777955395074969e+00,-1.000000000000000000000000000000e+00,1.985323017095197428716346621513e-11
r,flt,2.000000000000000000000000000000e+00,3.999999999999999555910790149937e+00,1.985345221555689931847155094147e-11
r,flt,-3.999999999999999555910790149937e+00,-2.000000000000000000000000000000e+00,1.985345221555689931847155094147e-11
r,flt,4.000000000000000000000000000000e+00,7.999999999999999111821580299875e+00,1.985389630476674938108772039413e-11
r,flt,-7.999999999999999111821580299875e+00,-4.000000000000000000000000000000e+00,1.985389630476674938108772039413e-11
r,flt,8.000000000000000000000000000000e+00,1.599999999999999822364316059975e+01,1.985478448318644950632005929947e-11
r,flt,-1.599999999999999822364316059975e+01,-8.000000000000000000000000000000e+00,1.985478448318644950632005929947e-11
r,flt,1.600000000000000000000000000000e+01,1.700000000000000000000000000000e+01,1.985656084002584975678473711014e-11
r,flt,-1.700000000000000000000000000000e+01,-1.600000000000000000000000000000e+01,1.985656084002584975678473711014e-11
r,flt,1.700000000000000000000000000000e+01,3.199999999999999644728632119950e+01,1.986011355370465025771409273148e-11
r,flt,-3.199999999999999644728632119950e+01,-1.700000000000000000000000000000e+01,1.986011355370465025771409273148e-11
r,flt,3.200000000000000000000000000000e+01,4.900000000000000000000000000000e+01,1.986366626738345075864344835281e-11
r,flt,-4.900000000000000000000000000000e+01,-3.200000000000000000000000000000e+01,1.986366626738345075864344835281e-11
r,flt,4.900000000000000000000000000000e+01,6.399999999999999289457264239900e+01,1.987077169474105176050215959549e-11
r,flt,-6.399999999999999289457264239900e+01,-4.900000000000000000000000000000e+01,1.987077169474105176050215959549e-11
r,flt,6.400000000000000000000000000000e+01,7.700000000000000000000000000000e+01,1.987787712209865276236087083817e-11
r,flt,-7.700000000000000000000000000000e+01,-6.400000000000000000000000000000e+01,1.987787712209865276236087083817e-11
r,flt,-1.130000000000000000000000000000e+02,-7.700000000000000000000000000000e+01,2.078737182387158100027590990067e-11
r,flt,7.700000000000000000000000000000e+01,1.130000000000000000000000000000e+02,2.078737182387158100027590990067e-11
r,flt,-1.279999999999999857891452847980e+02,-1.130000000000000000000000000000e+02,2.080158267858678300399333238602e-11
r,flt,1.130000000000000000000000000000e+02,1.279999999999999857891452847980e+02,2.080158267858678300399333238602e-11
r,flt,-2.410000000000000000000000000000e+02,-1.280000000000000000000000000000e+02,2.081579353330198500771075487137e-11
r,flt,1.280000000000000000000000000000e+02,2.410000000000000000000000000000e+02,2.081579353330198500771075487137e-11
r,flt,-2.559999999999999715782905695960e+02,-2.410000000000000000000000000000e+02,2.084421524273238901514559984207e-11
r,flt,2.410000000000000000000000000000e+02,2.559999999999999715782905695960e+02,2.084421524273238901514559984207e-11
r,flt,-3.340000000000000000000000000000e+02,-2.560000000000000000000000000000e+02,2.087263695216279302258044481277e-11
r,flt,2.560000000000000000000000000000e+02,3.340000000000000000000000000000e+02,2.087263695216279302258044481277e-11
r,flt,-4.970000000000000000000000000000e+02,-3.340000000000000000000000000000e+02,2.098632378988440905231982469559e-11
r,flt,3.340000000000000000000000000000e+02,4.970000000000000000000000000000e+02,2.098632378988440905231982469559e-11
r,flt,-5.119999999999999431565811391920e+02,-4.970000000000000000000000000000e+02,2.104316720874521706718951463699e-11
r,flt,4.970000000000000000000000000000e+02,5.119999999999999431565811391920e+02,2.104316720874521706718951463699e-11
r,flt,-1.009000000000000000000000000000e+03,-5.120000000000000000000000000000e+02,2.110001062760602508205920457840e-11
r,flt,5.120000000000000000000000000000e+02,1.009000000000000000000000000000e+03,2.110001062760602508205920457840e-11
r,flt,-1.023999999999999886313162278384e+03,-1.009000000000000000000000000000e+03,2.121369746532764111179858446121e-11
r,flt,1.009000000000000000000000000000e+03,1.023999999999999886313162278384e+03,2.121369746532764111179858446121e-11
r,flt,-1.358000000000000000000000000000e+03,-1.024000000000000000000000000000e+03,2.132738430304925714153796434402e-11
r,flt,1.024000000000000000000000000000e+03,1.358000000000000000000000000000e+03,2.132738430304925714153796434402e-11
r,flt,-2.033000000000000000000000000000e+03,-1.358000000000000000000000000000e+03,2.155475797849248920101672410965e-11
r,flt,1.358000000000000000000000000000e+03,2.033000000000000000000000000000e+03,2.155475797849248920101672410965e-11
r,flt,-2.047999999999999772626324556768e+03,-2.033000000000000000000000000000e+03,2.178213165393572126049548387527e-11
r,flt,2.033000000000000000000000000000e+03,2.047999999999999772626324556768e+03,2.178213165393572126049548387527e-11
r,flt,-3.406000000000000000000000000000e+03,-2.048000000000000000000000000000e+03,2.200950532937895331997424364090e-11
r,flt,2.048000000000000000000000000000e+03,3.406000000000000000000000000000e+03,2.200950532937895331997424364090e-11
r,flt,-4.081000000000000000000000000000e+03,-3.406000000000000000000000000000e+03,2.246425268026541743893176317215e-11
r,flt,3.406000000000000000000000000000e+03,4.081000000000000000000000000000e+03,2.246425268026541743893176317215e-11
r,flt,-4.095999999999999545252649113536e+03,-4.081000000000000000000000000000e+03,2.291900003115188155788928270340e-11
r,flt,4.081000000000000000000000000000e+03,4.095999999999999545252649113536e+03,2.291900003115188155788928270340e-11
r,flt,-7.502000000000000000000000000000e+03,-4.096000000000000000000000000000e+03,2.337374738203834567684680223465e-11
r,flt,4.096000000000000000000000000000e+03,7.502000000000000000000000000000e+03,2.337374738203834567684680223465e-11
r,flt,-8.177000000000000000000000000000e+03,-7.502000000000000000000000000000e+03,2.428324208381127391476184129715e-11
r,flt,7.502000000000000000000000000000e+03,8.177000000000000000000000000000e+03,2.428324208381127391476184129715e-11
r,flt,-8.191999999999999090505298227072e+03,-8.177000000000000000000000000000e+03,2.519273678558420215267688035965e-11
r,flt,8.177000000000000000000000000000e+03,8.191999999999999090505298227072e+03,2.519273678558420215267688035965e-11
r,flt,-8.269000000000000000000000000000e+03,-8.192000000000000000000000000000e+03,2.610223148735713039059191942215e-11
r,flt,8.192000000000000000000000000000e+03,8.269000000000000000000000000000e+03,2.610223148735713039059191942215e-11
r,flt,-1.569400000000000000000000000000e+04,-8.269000000000000000000000000000e+03,2.792122089090298686642199754715e-11
r,flt,8.269000000000000000000000000000e+03,1.569400000000000000000000000000e+04,2.792122089090298686642199754715e-11
r,flt,-1.636900000000000000000000000000e+04,-1.569400000000000000000000000000e+04,2.974021029444884334225207567215e-11
r,flt,1.569400000000000000000000000000e+04,1.636900000000000000000000000000e+04,2.974021029444884334225207567215e-11
r,flt,-1.638399999999999818101059645414e+04,-1.636900000000000000000000000000e+04,3.155919969799469981808215379715e-11
r,flt,1.636900000000000000000000000000e+04,1.638399999999999818101059645414e+04,3.155919969799469981808215379715e-11
r,flt,-2.465300000000000000000000000000e+04,-1.638400000000000000000000000000e+04,3.337818910154055629391223192215e-11
r,flt,1.638400000000000000000000000000e+04,2.465300000000000000000000000000e+04,3.337818910154055629391223192215e-11
r,flt,-3.207800000000000000000000000000e+04,-2.465300000000000000000000000000e+04,3.701616790863226924557238817215e-11
r,flt,2.465300000000000000000000000000e+04,3.207800000000000000000000000000e+04,3.701616790863226924557238817215e-11
r,flt,-3.275300000000000000000000000000e+04,-3.207800000000000000000000000000e+04,4.065414671572398219723254442215e-11
r,flt,3.207800000000000000000000000000e+04,3.275300000000000000000000000000e+04,4.065414671572398219723254442215e-11
r,flt,-3.276799999999999636202119290829e+04,-3.275300000000000000000000000000e+04,4.429212552281569514889270067215e-11
r,flt,3.275300000000000000000000000000e+04,3.276799999999999636202119290829e+04,4.429212552281569514889270067215e-11
r,flt,-4.705600000000000000000000000000e+04,-3.276800000000000000000000000000e+04,4.793010432990740810055285692215e-11
r,flt,3.633700000000000000000000000000e+04,5.874000000000000000000000000000e+04,4.793010432990740810055285692215e-11
r,flt,-5.874000000000000000000000000000e+04,-4.705600000000000000000000000000e+04,4.793010432990740810055285692215e-11
r,flt,3.276800000000000000000000000000e+04,3.633700000000000000000000000000e+04,4.793010432990740810055285692215e-11

x1,flt,-1.500000000000000000000000000000e+01,1.500000000000000000000000000000e+01,0.000000000000000000000000000000e+00

x2,flt,-1.500000000000000000000000000000e+01,1.500000000000000000000000000000e+01,0.000000000000000000000000000000e+00

x3,flt,-1.500000000000000000000000000000e+01,1.500000000000000000000000000000e+01,0.000000000000000000000000000000e+00

