var,type,low,high,err
ret,flt,-3.789561257387200780949754701480e-14,-2.842170943040400743484497070312e-14,3.700743415419644208511327428824e-17
ret,flt,-5.684341886080800855880269963816e-14,-3.789561257387201412038478878290e-14,3.700743415421467216759486610793e-17
ret,flt,-7.579122514774401561899509402960e-14,-5.684341886080801486968994140625e-14,3.700743415422098305483663420237e-17
ret,flt,-1.136868377216160171176053992763e-13,-7.579122514774402824076957756579e-14,3.700743415425744321979981784176e-17
ret,flt,-1.515824502954880312379901880592e-13,-1.136868377216160297393798828125e-13,3.700743415427006499428335403064e-17
ret,flt,-2.273736754432320342352107985526e-13,-1.515824502954880564815391551316e-13,3.700743415434299148718554334856e-17
ret,flt,-3.031649005909760624759803761184e-13,-2.273736754432320594787597656250e-13,3.700743415436823503615261572633e-17
ret,flt,-4.547473508864640684704215971052e-13,-3.031649005909761129630783102632e-13,3.700743415451408802195699436217e-17
ret,flt,-6.063298011819521249519607522368e-13,-4.547473508864641189575195312500e-13,3.700743415456457511989113911771e-17
ret,flt,-9.094947017729281369408431942105e-13,-6.063298011819522259261566205263e-13,3.700743415485628109149989638938e-17
ret,flt,-1.212659602363904249903921504474e-12,-9.094947017729282379150390625000e-13,3.700743415495725528736818590048e-17
ret,flt,-1.818989403545856273881686388421e-12,-1.212659602363904451852313241053e-12,3.700743415554066106760987840466e-17
ret,flt,-2.425319204727808499807843008947e-12,-1.818989403545856475830078125000e-12,3.700743415574260945934645742685e-17
ret,flt,-3.637978807091712547763372776842e-12,-2.425319204727808903704626482105e-12,3.700743415690942101982984243522e-17
ret,flt,-4.850638409455616999615686017895e-12,-3.637978807091712951660156250000e-12,3.700743415731331780330300047959e-17
ret,flt,-7.275957614183425095526745553684e-12,-4.850638409455617807409252964211e-12,3.700743415964694092426977049633e-17
ret,flt,-9.701276818911233999231372035789e-12,-7.275957614183425903320312500000e-12,3.700743416045473449121608658507e-17
ret,flt,-1.455191522836685019105349110737e-11,-9.701276818911235614818505928421e-12,3.700743416512198689612544865771e-17
ret,flt,-1.940255363782246799846274407158e-11,-1.455191522836685180664062500000e-11,3.700743416673757403001808083519e-17
ret,flt,-2.910383045673370038210698221474e-11,-1.940255363782247122963701185684e-11,3.700743417607207883983680498046e-17
ret,flt,-3.880510727564493599692548814316e-11,-2.910383045673370361328125000000e-11,3.700743417930325310762206933543e-17
ret,flt,-5.820766091346740076421396442947e-11,-3.880510727564494245927402371369e-11,3.700743419797226272725951762597e-17
ret,flt,-7.761021455128987199385097628631e-11,-5.820766091346740722656250000000e-11,3.700743420443461126283004633590e-17
ret,flt,-1.164153218269348015284279288589e-10,-7.761021455128988491854804742737e-11,3.700743424177262433912912087783e-17
ret,flt,-1.552204291025797439877019525726e-10,-1.164153218269348144531250000000e-10,3.700743425469732141027017829769e-17
ret,flt,-2.328306436538696030568558577179e-10,-1.552204291025797698370960948547e-10,3.700743432937334756286832738155e-17
ret,flt,-3.104408582051594879754039051453e-10,-2.328306436538696289062500000000e-10,3.700743435522274170515044222128e-17
ret,flt,-4.656612873077392061137117154358e-10,-3.104408582051595396741921897095e-10,3.700743450457479401034674038900e-17
ret,flt,-6.208817164103189759508078102905e-10,-4.656612873077392578125000000000e-10,3.700743455627358229491097006846e-17
ret,flt,-9.313225746154784122274234308715e-10,-6.208817164103190793483843794190e-10,3.700743485497769306827938844304e-17
ret,flt,-1.241763432820637951901615620581e-09,-9.313225746154785156250000000000e-10,3.700743495837526963740784780197e-17
ret,flt,-1.862645149230956824454846861743e-09,-1.241763432820638158696768758838e-09,3.700743555578349118414468455113e-17
ret,flt,-2.483526865641275903803231241162e-09,-1.862645149230957031250000000000e-09,3.700743576257864432240160326898e-17
ret,flt,-3.725290298461913648909693723486e-09,-2.483526865641276317393537517676e-09,3.700743695739508741587527676731e-17
ret,flt,-4.967053731282551807606462482324e-09,-3.725290298461914062500000000000e-09,3.700743737098539369238911420301e-17
ret,flt,-7.450580596923827297819387446972e-09,-4.967053731282552634787075035352e-09,3.700743976061827371636063916051e-17
ret,flt,-9.934107462565103615212924964648e-09,-7.450580596923828125000000000000e-09,3.700744058779888626938831403192e-17
ret,flt,-1.490116119384765459563877489394e-08,-9.934107462565105269574150070704e-09,3.700744536706464631733136394691e-17
ret,flt,-1.986821492513020723042584992930e-08,-1.490116119384765625000000000000e-08,3.700744702142587142338671368973e-17
ret,flt,-2.980232238769530919127754978789e-08,-1.986821492513021053914830014141e-08,3.700745657995739151927281351972e-17
ret,flt,-3.973642985026041446085169985859e-08,-2.980232238769531250000000000000e-08,3.700745988867984173138351300535e-17
ret,flt,-5.960464477539061838255509957578e-08,-3.973642985026042107829660028281e-08,3.700747900574288808613153470448e-17
ret,flt,-7.947285970052082892170339971719e-08,-5.960464477539062500000000000000e-08,3.700748562318778851035293367575e-17
ret,flt,-1.192092895507812367651101991516e-07,-7.947285970052084215659320056563e-08,3.700752385731388121984897707401e-17
ret,flt,-1.589457194010416578434067994344e-07,-1.192092895507812500000000000000e-07,3.700753709220368206829177501655e-17
ret,flt,-2.384185791015624735302203983031e-07,-1.589457194010416843131864011313e-07,3.700761356045586748728386181306e-17
ret,flt,-3.178914388020833156868135988687e-07,-2.384185791015625000000000000000e-07,3.700764003023546918416945769814e-17
ret,flt,-4.768371582031249470604407966062e-07,-3.178914388020833686263728022625e-07,3.700779296673983385917780925202e-17
ret,flt,-6.357828776041666313736271977375e-07,-4.768371582031250000000000000000e-07,3.700784590629903725294900102218e-17
ret,flt,-9.536743164062498941208815932125e-07,-6.357828776041667372527456045250e-07,3.700815177930776660296570412993e-17
ret,flt,-1.271565755208333262747254395475e-06,-9.536743164062500000000000000000e-07,3.700825765842617339050808767025e-17
ret,flt,-1.907348632812499788241763186425e-06,-1.271565755208333474505491209050e-06,3.700886940444363209054149388576e-17
ret,flt,-2.543131510416666525494508790950e-06,-1.907348632812500000000000000000e-06,3.700908116268044566562626096639e-17
ret,flt,-3.814697265624999576483526372850e-06,-2.543131510416666949010982418100e-06,3.701030465471536922866889543657e-17
ret,flt,-5.086263020833333050989017581900e-06,-3.814697265625000000000000000000e-06,3.701072817118899637883842959782e-17
ret,flt,-7.629394531249999152967052745700e-06,-5.086263020833333898021964836200e-06,3.701317515525884350492369853819e-17
ret,flt,-1.017252604166666610197803516380e-05,-7.629394531250000000000000000000e-06,3.701402218820609780526276686069e-17
ret,flt,-1.525878906249999830593410549140e-05,-1.017252604166666779604392967240e-05,3.701891615634579205743330474143e-17
ret,flt,-2.034505208333333220395607032760e-05,-1.525878906250000000000000000000e-05,3.702061022224030065811144138643e-17
ret,flt,-3.051757812499999661186821098280e-05,-2.034505208333333559208785934480e-05,3.703039815851968299947669510876e-17
ret,flt,-4.069010416666666440791214065520e-05,-3.051757812500000000000000000000e-05,3.703378629030870020083296839876e-17
ret,flt,-6.103515624999999322373642196560e-05,-4.069010416666667118417571868960e-05,3.705336216286746488356347584341e-17
ret,flt,-8.138020833333332881582428131040e-05,-6.103515625000000000000000000000e-05,3.706013842644549928627602242341e-17
ret,flt,-1.220703124999999864474728439312e-04,-8.138020833333334236835143737920e-05,3.709929017156302865173703731271e-17
ret,flt,-1.627604166666666576316485626208e-04,-1.220703125000000000000000000000e-04,3.711284269871909745716213047272e-17
ret,flt,-2.441406249999999728949456878624e-04,-1.627604166666666847367028747584e-04,3.719114618895416235105998229047e-17
ret,flt,-3.255208333333333152632971252416e-04,-2.441406250000000000000000000000e-04,3.721825124326629996191016861049e-17
ret,flt,-4.882812499999999457898913757248e-04,-3.255208333333333694734057495168e-04,3.737485822373642974970587224598e-17
ret,flt,-6.510416666666666305265942504832e-04,-4.882812500000000000000000000000e-04,3.742906833236070497140624488603e-17
ret,flt,-9.765624999999998915797827514496e-04,-6.510416666666667389468114990336e-04,3.774228229330096454699765215701e-17
ret,flt,-1.302083333333333261053188500966e-03,-9.765625000000000000000000000000e-04,3.785070251054951499039839743710e-17
ret,flt,-1.953124999999999783159565502899e-03,-1.302083333333333477893622998067e-03,3.847713043243002797860538993992e-17
ret,flt,-2.604166666666666522106377001933e-03,-1.953125000000000000000000000000e-03,3.869397086692712886540688050009e-17
ret,flt,-3.906249999999999566319131005798e-03,-2.604166666666666955787245996135e-03,3.994682671068815484182086550573e-17
ret,flt,-5.208333333333333044212754003865e-03,-3.906250000000000000000000000000e-03,4.038050757968235661542384662608e-17
ret,flt,-7.812499999999999132638262011596e-03,-5.208333333333333911574491992269e-03,4.288621926720440856825181663735e-17
ret,flt,-1.041666666666666608842550800773e-02,-7.812500000000000000000000000000e-03,4.375358100519281211545777887805e-17
ret,flt,-1.562499999999999826527652402319e-02,-1.041666666666666782314898398454e-02,4.876500438023692834706536297891e-17
ret,flt,-2.083333333333333217685101601546e-02,-1.562500000000000000000000000000e-02,5.049972785621373544147728746030e-17
ret,flt,-3.124999999999999653055304804639e-02,-2.083333333333333564629796796908e-02,6.052257460630195557874081158371e-17
ret,flt,-4.166666666666666435370203203092e-02,-3.125000000000000000000000000000e-02,6.399202155825556976756466054649e-17
ret,flt,-6.249999999999999306110609609277e-02,-4.166666666666667129259593593815e-02,8.403771505843201004209170879331e-17
ret,flt,-8.333333333333332870740406406185e-02,-6.250000000000000000000000000000e-02,9.097660896233923841973940671888e-17
ret,flt,-1.249999999999999861222121921855e-01,-8.333333333333334258519187187630e-02,1.310679959626921189687935032125e-16
ret,flt,-1.666666666666666574148081281237e-01,-1.250000000000000000000000000000e-01,1.449457837705065757240888990637e-16
ret,flt,-1.666666666666666851703837437526e-01,-1.666666666666666851703837437526e-01,1.819532179246784521875755252811e-16

u,flt,0.000000000000000000000000000000e+00,1.000000000000000000000000000000e+00,0.000000000000000000000000000000e+00

