var,type,low,high,err
ret,flt,-1.421085471520200213970067490954e-14,1.421085471520200213970067490954e-14,2.838181266981760737617761500038e-14
ret,flt,1.421085471520200371742248535156e-14,2.842170943040400427940134981908e-14,2.838181266981761053162123588443e-14
ret,flt,-2.842170943040400427940134981908e-14,-1.421085471520200371742248535156e-14,2.838181266981761053162123588443e-14
ret,flt,2.842170943040400743484497070312e-14,5.684341886080800855880269963816e-14,2.838181266981761368706485676848e-14
ret,flt,-5.684341886080800855880269963816e-14,-2.842170943040400743484497070312e-14,2.838181266981761368706485676848e-14
ret,flt,5.684341886080801486968994140625e-14,1.136868377216160171176053992763e-13,2.838181266981761999795209853657e-14
ret,flt,-1.136868377216160171176053992763e-13,-5.684341886080801486968994140625e-14,2.838181266981761999795209853657e-14
ret,flt,1.136868377216160297393798828125e-13,2.273736754432320342352107985526e-13,2.838181266981763261972658207276e-14
ret,flt,-2.273736754432320342352107985526e-13,-1.136868377216160297393798828125e-13,2.838181266981763261972658207276e-14
ret,flt,2.273736754432320594787597656250e-13,4.547473508864640684704215971052e-13,2.838181266981765786327554914514e-14
ret,flt,-4.547473508864640684704215971052e-13,-2.273736754432320594787597656250e-13,2.838181266981765786327554914514e-14
ret,flt,4.547473508864641189575195312500e-13,9.094947017729281369408431942105e-13,2.838181266981770835037348328989e-14
ret,flt,-9.094947017729281369408431942105e-13,-4.547473508864641189575195312500e-13,2.838181266981770835037348328989e-14
ret,flt,9.094947017729282379150390625000e-13,1.818989403545856273881686388421e-12,2.838181266981780932456935157940e-14
ret,flt,-1.818989403545856273881686388421e-12,-9.094947017729282379150390625000e-13,2.838181266981780932456935157940e-14
ret,flt,1.818989403545856475830078125000e-12,3.637978807091712547763372776842e-12,2.838181266981801127296108815843e-14
ret,flt,-3.637978807091712547763372776842e-12,-1.818989403545856475830078125000e-12,2.838181266981801127296108815843e-14
ret,flt,3.637978807091712951660156250000e-12,7.275957614183425095526745553684e-12,2.838181266981841516974456131647e-14
ret,flt,-7.275957614183425095526745553684e-12,-3.637978807091712951660156250000e-12,2.838181266981841516974456131647e-14
ret,flt,7.275957614183425903320312500000e-12,1.455191522836685019105349110737e-11,2.838181266981922296331150763256e-14
ret,flt,-1.455191522836685019105349110737e-11,-7.275957614183425903320312500000e-12,2.838181266981922296331150763256e-14
ret,flt,1.455191522836685180664062500000e-11,2.910383045673370038210698221474e-11,2.838181266982083855044540026474e-14
ret,flt,-2.910383045673370038210698221474e-11,-1.455191522836685180664062500000e-11,2.838181266982083855044540026474e-14
ret,flt,2.910383045673370361328125000000e-11,5.820766091346740076421396442947e-11,2.838181266982406972471318552909e-14
ret,flt,-5.820766091346740076421396442947e-11,-2.910383045673370361328125000000e-11,2.838181266982406972471318552909e-14
ret,flt,5.820766091346740722656250000000e-11,1.164153218269348015284279288589e-10,2.838181266983053207324875605780e-14
ret,flt,-1.164153218269348015284279288589e-10,-5.820766091346740722656250000000e-11,2.838181266983053207324875605780e-14
ret,flt,1.164153218269348144531250000000e-10,2.328306436538696030568558577179e-10,2.838181266984345677031989711522e-14
ret,flt,-2.328306436538696030568558577179e-10,-1.164153218269348144531250000000e-10,2.838181266984345677031989711522e-14
ret,flt,2.328306436538696289062500000000e-10,4.656612873077392061137117154358e-10,2.838181266986930616446217923006e-14
ret,flt,-4.656612873077392061137117154358e-10,-2.328306436538696289062500000000e-10,2.838181266986930616446217923006e-14
ret,flt,4.656612873077392578125000000000e-10,9.313225746154784122274234308715e-10,2.838181266992100495274674345974e-14
ret,flt,-9.313225746154784122274234308715e-10,-4.656612873077392578125000000000e-10,2.838181266992100495274674345974e-14
ret,flt,9.313225746154785156250000000000e-10,1.862645149230956824454846861743e-09,2.838181267002440252931587191910e-14
ret,flt,-1.862645149230956824454846861743e-09,-9.313225746154785156250000000000e-10,2.838181267002440252931587191910e-14
ret,flt,1.862645149230957031250000000000e-09,3.725290298461913648909693723486e-09,2.838181267023119768245412883782e-14
ret,flt,-3.725290298461913648909693723486e-09,-1.862645149230957031250000000000e-09,2.838181267023119768245412883782e-14
ret,flt,3.725290298461914062500000000000e-09,7.450580596923827297819387446972e-09,2.838181267064478798873064267525e-14
ret,flt,-7.450580596923827297819387446972e-09,-3.725290298461914062500000000000e-09,2.838181267064478798873064267525e-14
ret,flt,7.450580596923828125000000000000e-09,1.490116119384765459563877489394e-08,2.838181267147196860128367035012e-14
ret,flt,-1.490116119384765459563877489394e-08,-7.450580596923828125000000000000e-09,2.838181267147196860128367035012e-14
ret,flt,1.490116119384765625000000000000e-08,2.980232238769530919127754978789e-08,2.838181267312632982638972569987e-14
ret,flt,-2.980232238769530919127754978789e-08,-1.490116119384765625000000000000e-08,2.838181267312632982638972569987e-14
ret,flt,2.980232238769531250000000000000e-08,5.960464477539061838255509957578e-08,2.838181267643505227660183639935e-14
ret,flt,-5.960464477539061838255509957578e-08,-2.980232238769531250000000000000e-08,2.838181267643505227660183639935e-14
ret,flt,5.960464477539062500000000000000e-08,1.192092895507812367651101991516e-07,2.838181268305249717702605779832e-14
ret,flt,-1.192092895507812367651101991516e-07,-5.960464477539062500000000000000e-08,2.838181268305249717702605779832e-14
ret,flt,1.192092895507812500000000000000e-07,2.384185791015624735302203983031e-07,2.838181269628738697787450059627e-14
ret,flt,-2.384185791015624735302203983031e-07,-1.192092895507812500000000000000e-07,2.838181269628738697787450059627e-14
ret,flt,2.384185791015625000000000000000e-07,4.768371582031249470604407966062e-07,2.838181272275716657957138619215e-14
ret,flt,-4.768371582031249470604407966062e-07,-2.384185791015625000000000000000e-07,2.838181272275716657957138619215e-14
ret,flt,4.768371582031250000000000000000e-07,9.536743164062498941208815932125e-07,2.838181277569672578296515738392e-14
ret,flt,-9.536743164062498941208815932125e-07,-4.768371582031250000000000000000e-07,2.838181277569672578296515738392e-14
ret,flt,9.536743164062500000000000000000e-07,1.907348632812499788241763186425e-06,2.838181288157584418975269976746e-14
ret,flt,-1.907348632812499788241763186425e-06,-9.536743164062500000000000000000e-07,2.838181288157584418975269976746e-14
ret,flt,1.907348632812500000000000000000e-06,3.814697265624999576483526372850e-06,2.838181309333408100332778453454e-14
ret,flt,-3.814697265624999576483526372850e-06,-1.907348632812500000000000000000e-06,2.838181309333408100332778453454e-14
ret,flt,3.814697265625000000000000000000e-06,7.629394531249999152967052745700e-06,2.838181351685055463047795406870e-14
ret,flt,-7.629394531249999152967052745700e-06,-3.814697265625000000000000000000e-06,2.838181351685055463047795406870e-14
ret,flt,7.629394531250000000000000000000e-06,1.525878906249999830593410549140e-05,2.838181436388350188477829313703e-14
ret,flt,-1.525878906249999830593410549140e-05,-7.629394531250000000000000000000e-06,2.838181436388350188477829313703e-14
ret,flt,1.525878906250000000000000000000e-05,3.051757812499999661186821098280e-05,2.838181605794939639337897127367e-14
ret,flt,-3.051757812499999661186821098280e-05,-1.525878906250000000000000000000e-05,2.838181605794939639337897127367e-14
ret,flt,3.051757812500000000000000000000e-05,6.103515624999999322373642196560e-05,2.838181944608118541058032754696e-14
ret,flt,-6.103515624999999322373642196560e-05,-3.051757812500000000000000000000e-05,2.838181944608118541058032754696e-14
ret,flt,6.103515625000000000000000000000e-05,1.220703124999999864474728439312e-04,2.838182622234476344498304009354e-14
ret,flt,-1.220703124999999864474728439312e-04,-6.103515625000000000000000000000e-05,2.838182622234476344498304009354e-14
ret,flt,1.220703125000000000000000000000e-04,2.441406249999999728949456878624e-04,2.838183977487191951378846518670e-14
ret,flt,-2.441406249999999728949456878624e-04,-1.220703125000000000000000000000e-04,2.838183977487191951378846518670e-14
ret,flt,2.441406250000000000000000000000e-04,4.882812499999999457898913757248e-04,2.838186687992623165139931537302e-14
ret,flt,-4.882812499999999457898913757248e-04,-2.441406250000000000000000000000e-04,2.838186687992623165139931537302e-14
ret,flt,4.882812500000000000000000000000e-04,9.765624999999998915797827514496e-04,2.838192109003485592662101574566e-14
ret,flt,-9.765624999999998915797827514496e-04,-4.882812500000000000000000000000e-04,2.838192109003485592662101574566e-14
ret,flt,9.765625000000000000000000000000e-04,1.953124999999999783159565502899e-03,2.838202951025210447706441649094e-14
ret,flt,-1.953124999999999783159565502899e-03,-9.765625000000000000000000000000e-04,2.838202951025210447706441649094e-14
ret,flt,1.953125000000000000000000000000e-03,3.906249999999999566319131005798e-03,2.838224635068660157795121798150e-14
ret,flt,-3.906249999999999566319131005798e-03,-1.953125000000000000000000000000e-03,2.838224635068660157795121798150e-14
ret,flt,3.906250000000000000000000000000e-03,7.812499999999999132638262011596e-03,2.838268003155559577972482096262e-14
ret,flt,-7.812499999999999132638262011596e-03,-3.906250000000000000000000000000e-03,2.838268003155559577972482096262e-14
ret,flt,7.812500000000000000000000000000e-03,1.562499999999999826527652402319e-02,2.838354739329358418327202692486e-14
ret,flt,-1.562499999999999826527652402319e-02,-7.812500000000000000000000000000e-03,2.838354739329358418327202692486e-14
ret,flt,1.562500000000000000000000000000e-02,3.124999999999999653055304804639e-02,2.838528211676956099036643884934e-14
ret,flt,-3.124999999999999653055304804639e-02,-1.562500000000000000000000000000e-02,2.838528211676956099036643884934e-14
ret,flt,3.125000000000000000000000000000e-02,6.249999999999999306110609609277e-02,2.838875156372151460455526269831e-14
ret,flt,-6.249999999999999306110609609277e-02,-3.125000000000000000000000000000e-02,2.838875156372151460455526269831e-14
ret,flt,6.250000000000000000000000000000e-02,1.249999999999999861222121921855e-01,2.839569045762542183293291039623e-14
ret,flt,-1.249999999999999861222121921855e-01,-6.250000000000000000000000000000e-02,2.839569045762542183293291039623e-14
ret,flt,1.250000000000000000000000000000e-01,2.499999999999999722444243843711e-01,2.840956824543323628968820579208e-14
ret,flt,-2.499999999999999722444243843711e-01,-1.250000000000000000000000000000e-01,2.840956824543323628968820579208e-14
ret,flt,2.500000000000000000000000000000e-01,4.999999999999999444888487687422e-01,2.843732382104886520319879658379e-14
ret,flt,-4.999999999999999444888487687422e-01,-2.500000000000000000000000000000e-01,2.843732382104886520319879658379e-14
ret,flt,5.000000000000000000000000000000e-01,9.999999999999998889776975374843e-01,2.849283497228012303021997816719e-14
ret,flt,-9.999999999999998889776975374843e-01,-5.000000000000000000000000000000e-01,2.849283497228012303021997816719e-14
ret,flt,1.000000000000000000000000000000e+00,1.292903770614648450987260730471e+00,2.860385727474263868426234133400e-14
ret,flt,-1.999999999999999777955395074969e+00,-1.000000000000000000000000000000e+00,2.860385727474263868426234133400e-14
ret,flt,-3.999999999999999555910790149937e+00,-2.000000000000000000000000000000e+00,2.882590187966766999234706766762e-14
ret,flt,-6.450703414486280706796605954878e+00,-4.000000000000000000000000000000e+00,2.926999108951773260851652033485e-14
ret,flt,-6.963489044284422391228872584179e+00,-6.450703414486280706796605954878e+00,3.104634792891798307319433100380e-14
ret,flt,-7.999999999999999111821580299875e+00,-6.963489044284422391228872584179e+00,3.643234908840861572773565603774e-14
ret,flt,-1.599999999999999822364316059975e+01,-8.000000000000000000000000000000e+00,3.732052750810874096007456137221e-14
ret,flt,-2.245070341448628070679660595488e+01,-1.600000000000000000000000000000e+01,3.909688434750899142475237204115e-14
ret,flt,-2.347627467408256407566113921348e+01,-2.245070341448628070679660595488e+01,4.264959802630949235410799337904e-14
ret,flt,-3.199999999999999644728632119950e+01,-2.347627467408256407566113921348e+01,5.342160034529075766319064344692e-14
ret,flt,-5.445070341448627715408292715438e+01,-3.200000000000000000000000000000e+01,5.697431402409125859254626478481e-14
ret,flt,-5.650184593367884389181199367158e+01,-5.445070341448627715408292715438e+01,6.407974138169226045125750746059e-14
ret,flt,-6.399999999999999289457264239900e+01,-5.650184593367884389181199367158e+01,8.495761220487970976694311213167e-14
ret,flt,-1.184507034144862700486555695534e+02,-6.400000000000000000000000000000e+01,9.206303956248071162565435480745e-14
ret,flt,-1.279999999999999857891452847980e+02,-1.270061377327979812434932682663e+02,1.047195820432074961864837558237e-13
ret,flt,-1.270061377327979812434932682663e+02,-1.250061377327979812434932682663e+02,1.049416266481325274945684821573e-13
ret,flt,-1.250061377327979812434932682663e+02,-1.210061377327979812434932682663e+02,1.053857158579825901107379348245e-13
ret,flt,-1.210061377327979812434932682663e+02,-1.184507034144862700486555695534e+02,1.062738942776827153430768401590e-13
ret,flt,-1.290061377327979812434932682663e+02,-1.290061377327979528217838378623e+02,1.187083921534844559740470313054e-13
ret,flt,-1.290061377327979528217838378623e+02,-1.290061377327978675566555466503e+02,1.187083921534844812175959983778e-13
ret,flt,-1.290061377327978675566555466503e+02,-1.290061377327975264961423818022e+02,1.187083921534845064611449654502e-13
ret,flt,-1.290061377327975264961423818022e+02,-1.290061377327970717487914953381e+02,1.187083921534845569482428995950e-13
ret,flt,-1.290061377327970717487914953381e+02,-1.290061377327961622540897224098e+02,1.187083921534846579224387678845e-13
ret,flt,-1.290061377327961622540897224098e+02,-1.290061377327943432646861765534e+02,1.187083921534848598708305044635e-13
ret,flt,-1.290061377327943432646861765534e+02,-1.290061377327907052858790848404e+02,1.187083921534852637676139776215e-13
ret,flt,-1.290061377327907052858790848404e+02,-1.290061377327834293282649014145e+02,1.187083921534860715611809239376e-13
ret,flt,-1.290061377327834293282649014145e+02,-1.290061377327688774130365345627e+02,1.187083921534876871483148165698e-13
ret,flt,-1.290061377327688774130365345627e+02,-1.290061377327397735825798008591e+02,1.187083921534909183225826018342e-13
ret,flt,-1.290061377327397735825798008591e+02,-1.290061377326815659216663334519e+02,1.187083921534973806711181723629e-13
ret,flt,-1.290061377326815659216663334519e+02,-1.290061377325651505998393986374e+02,1.187083921535103053681893134203e-13
ret,flt,-1.290061377325651505998393986374e+02,-1.290061377323323199561855290085e+02,1.187083921535361547623315955351e-13
ret,flt,-1.290061377323323199561855290085e+02,-1.290061377318666586688777897507e+02,1.187083921535878535506161597648e-13
ret,flt,-1.290061377318666586688777897507e+02,-1.290061377309353360942623112351e+02,1.187083921536912511271852882242e-13
ret,flt,-1.290061377309353360942623112351e+02,-1.290061377290726909450313542038e+02,1.187083921538980462803235451429e-13
ret,flt,-1.290061377290726909450313542038e+02,-1.290061377253474006465694401413e+02,1.187083921543116365866000589803e-13
ret,flt,-1.290061377253474006465694401413e+02,-1.290061377178968200496456120163e+02,1.187083921551388171991530866552e-13
ret,flt,-1.290061377178968200496456120163e+02,-1.290061377029956588557979557663e+02,1.187083921567931784242591420049e-13
ret,flt,-1.290061377029956588557979557663e+02,-1.290061376731933364681026432663e+02,1.187083921601019008744712527044e-13
ret,flt,-1.290061376731933364681026432663e+02,-1.290061376135886916927120182663e+02,1.187083921667193457748954741034e-13
ret,flt,-1.290061376135886916927120182663e+02,-1.290061374943794021419307682663e+02,1.187083921799542355757439169013e-13
ret,flt,-1.290061374943794021419307682663e+02,-1.290061372559608230403682682663e+02,1.187083922064240151774408024972e-13
ret,flt,-1.290061372559608230403682682663e+02,-1.290061367791236648372432682663e+02,1.187083922593635743808345736890e-13
ret,flt,-1.290061367791236648372432682663e+02,-1.290061358254493484309932682663e+02,1.187083923652426927876221160725e-13
ret,flt,-1.290061358254493484309932682663e+02,-1.290061339181007156184932682663e+02,1.187083925770009296011972008396e-13
ret,flt,-1.290061339181007156184932682663e+02,-1.290061301034034499934932682663e+02,1.187083930005174032283473703738e-13
ret,flt,-1.290061301034034499934932682663e+02,-1.290061224740089187434932682663e+02,1.187083938475503504826477094421e-13
ret,flt,-1.290061224740089187434932682663e+02,-1.290061072152198562434932682663e+02,1.187083955416162449912483875787e-13
ret,flt,-1.290061072152198562434932682663e+02,-1.290060766976417312434932682663e+02,1.187083989297480340084497438520e-13
ret,flt,-1.290060766976417312434932682663e+02,-1.290060156624854812434932682663e+02,1.187084057060116120428524563986e-13
ret,flt,-1.290060156624854812434932682663e+02,-1.290058935921729812434932682663e+02,1.187084192585387681116578814918e-13
ret,flt,-1.290058935921729812434932682663e+02,-1.290056494515479812434932682663e+02,1.187084463635930802492687316781e-13
ret,flt,-1.290056494515479812434932682663e+02,-1.290051611702979812434932682663e+02,1.187085005737017045244904320507e-13
ret,flt,-1.290051611702979812434932682663e+02,-1.290041846077979812434932682663e+02,1.187086089939189530749338327960e-13
ret,flt,-1.290041846077979812434932682663e+02,-1.290022314827979812434932682663e+02,1.187088258343534501758206342866e-13
ret,flt,-1.290022314827979812434932682663e+02,-1.289983252327979812434932682663e+02,1.187092595152224443775942372677e-13
ret,flt,-1.289983252327979812434932682663e+02,-1.289905127327979812434932682663e+02,1.187101268769604327811414432299e-13
ret,flt,-1.289905127327979812434932682663e+02,-1.289748877327979812434932682663e+02,1.187118616004364095882358551544e-13
ret,flt,-1.289748877327979812434932682663e+02,-1.289436377327979812434932682663e+02,1.187153310473883632024246790034e-13
ret,flt,-1.289436377327979812434932682663e+02,-1.288811377327979812434932682663e+02,1.187222699412922704308023267013e-13
