var,type,low,high,err
ret,flt,-4.499877929687500000000000000000e+00,-4.499755859375000000000000000000e+00,2.638642017556426598598259903590e-14
ret,flt,-4.500244140625000000000000000000e+00,-4.500122070312500000000000000000e+00,2.638642017556426598598259903590e-14
ret,flt,-4.499755859375000000000000000000e+00,-4.499511718750000000000000000000e+00,2.638644728061857812359344922222e-14
ret,flt,-4.500488281250000000000000000000e+00,-4.500244140625000000000000000000e+00,2.638644728061857812359344922222e-14
ret,flt,-4.499511718750000000000000000000e+00,-4.499023437500000000000000000000e+00,2.638650149072720239881514959486e-14
ret,flt,-4.500976562500000000000000000000e+00,-4.500488281250000000000000000000e+00,2.638650149072720239881514959486e-14
ret,flt,-4.499023437500000000000000000000e+00,-4.498046875000000000000000000000e+00,2.638660991094445094925855034014e-14
ret,flt,-4.501953125000000000000000000000e+00,-4.500976562500000000000000000000e+00,2.638660991094445094925855034014e-14
ret,flt,-4.498046875000000000000000000000e+00,-4.496093750000000000000000000000e+00,2.638682675137894805014535183070e-14
ret,flt,-4.503906250000000000000000000000e+00,-4.501953125000000000000000000000e+00,2.638682675137894805014535183070e-14
ret,flt,-4.496093750000000000000000000000e+00,-4.492187500000000000000000000000e+00,2.638726043224794225191895481182e-14
ret,flt,-4.507812500000000000000000000000e+00,-4.503906250000000000000000000000e+00,2.638726043224794225191895481182e-14
ret,flt,-4.492187500000000000000000000000e+00,-4.484375000000000000000000000000e+00,2.638812779398593065546616077406e-14
ret,flt,-4.515625000000000000000000000000e+00,-4.507812500000000000000000000000e+00,2.638812779398593065546616077406e-14
ret,flt,-4.484375000000000000000000000000e+00,-4.468750000000000000000000000000e+00,2.638986251746190746256057269854e-14
ret,flt,-4.531250000000000000000000000000e+00,-4.515625000000000000000000000000e+00,2.638986251746190746256057269854e-14
ret,flt,-4.468750000000000000000000000000e+00,-4.437500000000000000000000000000e+00,2.639333196441386107674939654750e-14
ret,flt,-4.562500000000000000000000000000e+00,-4.531250000000000000000000000000e+00,2.639333196441386107674939654750e-14
ret,flt,-4.437500000000000000000000000000e+00,-4.375000000000000000000000000000e+00,2.640027085831776830512704424543e-14
ret,flt,-4.625000000000000000000000000000e+00,-4.562500000000000000000000000000e+00,2.640027085831776830512704424543e-14
ret,flt,-4.375000000000000000000000000000e+00,-4.250000000000000000000000000000e+00,2.641414864612558276188233964128e-14
ret,flt,-4.750000000000000000000000000000e+00,-4.625000000000000000000000000000e+00,2.641414864612558276188233964128e-14
ret,flt,-4.250000000000000000000000000000e+00,-4.000000000000000000000000000000e+00,2.644190422174121167539293043298e-14
ret,flt,-4.861495844875346250546499504708e+00,-4.750000000000000000000000000000e+00,2.644190422174121167539293043298e-14
ret,flt,-4.875000000000000000000000000000e+00,-4.861495844875346250546499504708e+00,2.917671388026830110242192337024e-14
ret,flt,-5.000000000000000000000000000000e+00,-4.875000000000000000000000000000e+00,2.918443264832150310476146853674e-14
ret,flt,-5.361495844875346250546499504708e+00,-5.000000000000000000000000000000e+00,2.923994379955276093178265012014e-14
ret,flt,-5.375000000000000000000000000000e+00,-5.361495844875346250546499504708e+00,3.968025636049076523105770790539e-14
ret,flt,-5.500000000000000000000000000000e+00,-5.375000000000000000000000000000e+00,3.968797512854396723339725307189e-14
ret,flt,-6.500000000000000000000000000000e+00,-5.500000000000000000000000000000e+00,3.979899743100648288743961623869e-14
ret,flt,-6.861495844875346250546499504708e+00,-6.500000000000000000000000000000e+00,4.002104203593151419552434257231e-14
ret,flt,-6.875000000000000000000000000000e+00,-6.861495844875346250546499504708e+00,4.497629774370891670340059884575e-14
ret,flt,-7.999999999999999111821580299875e+00,-6.875000000000000000000000000000e+00,4.498401651176211870574014401225e-14
ret,flt,-8.500000000000000000000000000000e+00,-8.000000000000000000000000000000e+00,4.587219493146224393807904934673e-14
ret,flt,-9.361495844875346250546499504708e+00,-8.500000000000000000000000000000e+00,4.631628414131230655424850201396e-14
ret,flt,-9.375000000000000000000000000000e+00,-9.361495844875346250546499504708e+00,6.173112669465084929614096996467e-14
ret,flt,-1.236149584487534625054649950471e+01,-9.375000000000000000000000000000e+00,6.173884546270405129848051513117e-14
ret,flt,-1.237500000000000000000000000000e+01,-1.236149584487534625054649950471e+01,6.943216571217871105404717601660e-14
ret,flt,-1.250000000000000000000000000000e+01,-1.237500000000000000000000000000e+01,6.943988448023191305638672118310e-14
ret,flt,-1.599999999999999822364316059975e+01,-1.250000000000000000000000000000e+01,7.032806289993203828872562651757e-14
ret,flt,-1.736149584487534625054649950471e+01,-1.600000000000000000000000000000e+01,7.210441973933228875340343718652e-14
ret,flt,-1.737500000000000000000000000000e+01,-1.736149584487534625054649950471e+01,9.393925240747565981193405695357e-14
ret,flt,-2.050000000000000000000000000000e+01,-1.737500000000000000000000000000e+01,9.394697117552886181427360212007e-14
ret,flt,-2.336149584487534625054649950471e+01,-2.050000000000000000000000000000e+01,9.572332801492911227895141278901e-14
ret,flt,-2.337500000000000000000000000000e+01,-2.336149584487534625054649950471e+01,1.082307231099361723499076663140e-13
ret,flt,-3.199999999999999644728632119950e+01,-2.337500000000000000000000000000e+01,1.082384418779893743522472114805e-13
ret,flt,-3.336149584487534269783282070421e+01,-3.200000000000000000000000000000e+01,1.117911555567898752816028328183e-13
ret,flt,-3.337500000000000000000000000000e+01,-3.336149584487534269783282070421e+01,1.234087463137619275290459668918e-13
ret,flt,-3.650000000000000000000000000000e+01,-3.337500000000000000000000000000e+01,1.234164650818151421531599955945e-13
ret,flt,-5.832912689020380270221721730195e+01,-5.829949999999998766497810720466e+01,1.269206065032882924838720830469e-13
ret,flt,-5.829949999999998766497810720466e+01,-5.823699999999998766497810720466e+01,1.269553009728078286257603215365e-13
ret,flt,-5.823699999999998766497810720466e+01,-3.650000000000000000000000000000e+01,1.269691787606156430825156169324e-13

v,flt,-4.500000000000000000000000000000e+00,-2.999999999999999888977697537484e-01,0.000000000000000000000000000000e+00

w,flt,4.000000000000000222044604925031e-01,9.000000000000000222044604925031e-01,0.000000000000000000000000000000e+00

